#edge,stdev,outlier_subtype,outlier_distance
hsa:7099==>hsa:353376|hsa:148022,0.05773078808060881,T-ALL,-2.8208143132560575
hsa:7099==>hsa:114609|hsa:4615,0.22871198817280913,Ph,-2.719305788481068
hsa:929==>hsa:7099,0.10540117536269095,Ph,-2.776814385540527
hsa:7186|hsa:7189==>hsa:6885|hsa:10454|hsa:23118|hsa:257397,0.05574555355453957,Hypo,-2.6164000062169896
hsa:23586==>hsa:7186|hsa:7189,0.09878805633686862,T-ALL,-1.7961331215480072
hsa:8717|hsa:7186|hsa:7188|hsa:8737==>hsa:6885|hsa:10454|hsa:23118|hsa:257397,0.3499271061118826,Ph,-2.857738033247041
hsa:7132==>hsa:8717|hsa:7186|hsa:7188|hsa:8737,0.0,,0.0
hsa:7124==>hsa:7132,0.0,,0.0
hsa:3654|hsa:51135|hsa:4615|hsa:7189==>hsa:6885|hsa:10454|hsa:23118|hsa:257397,0.011952584809682502,T-ALL,-1.8912227237817396
hsa:3554==>hsa:3654|hsa:51135|hsa:4615|hsa:7189,0.1445877229226575,T-ALL,-2.0228019877578527
hsa:3553==>hsa:3554,0.17878648282078982,Hypo,-2.8471494337945638
hsa:695|hsa:29760==>hsa:5336,0.09813549753773908,T-ALL,-1.8798158800359086
hsa:27040==>hsa:5335,0.1288597361139116,Hypo,-2.856009780598448
