"1007_s_at"	28.4530782766878
"1053_at"	7.49528645511108
"117_at"	7.69611521025161
"121_at"	55.6852294593823
"1255_g_at"	5.40929907144069
"1294_at"	66.8062059116886
"1316_at"	8.42384292185942
"1320_at"	0.532853966486451
"1405_i_at"	3.55715918876833
"1431_at"	2.93648438173197
"1438_at"	1.31087251576547
"1487_at"	14.3526901854121
"1494_f_at"	9.91362168445996
"1598_g_at"	24.1636176787499
"160020_at"	27.108151802492
"1729_at"	12.816137508158
"1773_at"	5.85244205303682
"177_at"	4.99177830499516
"179_at"	31.3677354989297
"1861_at"	5.25675162016241
"200000_s_at"	61.0755693023621
"200001_at"	81.8946505936119
"200002_at"	392.673693966341
"200003_s_at"	900.439338219056
"200004_at"	227.64338270158
"200005_at"	183.866164783557
"200006_at"	163.286222806202
"200007_at"	177.972530035414
"200008_s_at"	143.062772277637
"200009_at"	314.050527355536
"200010_at"	674.81716014899
"200011_s_at"	40.0113889048986
"200012_x_at"	634.989549169303
"200013_at"	538.945465937315
"200014_s_at"	68.6758147529759
"200015_s_at"	45.0706934924446
"200016_x_at"	955.866914764916
"200017_at"	503.659382877809
"200018_at"	852.256757789366
"200019_s_at"	667.756642068376
"200020_at"	50.0873795583574
"200021_at"	761.372407714318
"200022_at"	746.875516158479
"200023_s_at"	290.446646481933
"200024_at"	573.661835387095
"200025_s_at"	963.590306430946
"200026_at"	901.518093248364
"200027_at"	77.9712205892727
"200028_s_at"	55.5025340040465
"200029_at"	913.158602600855
"200030_s_at"	275.674090187199
"200031_s_at"	1391.56250701105
"200032_s_at"	1283.93691857875
"200033_at"	427.941024064592
"200034_s_at"	686.613774415125
"200035_at"	41.4528382980009
"200036_s_at"	526.616083113177
"200037_s_at"	79.3262166862871
"200038_s_at"	983.701129379267
"200039_s_at"	68.3091277562432
"200040_at"	94.7500082452514
"200041_s_at"	172.795764155284
"200042_at"	42.2701700299476
"200043_at"	122.766764574742
"200044_at"	122.053275153864
"200045_at"	54.8709208177935
"200046_at"	68.5126979670965
"200047_s_at"	73.8245986668476
