"1007_s_at"	70.9687588003984
"1053_at"	36.2187155385435
"117_at"	3.60646254830178
"121_at"	155.065849270202
"1255_g_at"	10.0936296750646
"1294_at"	101.425665886971
"1316_at"	17.2378238471679
"1320_at"	3.77520358118769
"1405_i_at"	11.1125250689497
"1431_at"	9.84683121343151
"1438_at"	3.3262713834913
"1487_at"	31.8522750569795
"1494_f_at"	38.5813602047669
"1598_g_at"	58.8762301895752
"160020_at"	74.654557733602
"1729_at"	64.2782111603328
"1773_at"	21.0243512643048
"177_at"	6.14893050666507
"179_at"	63.8027414644921
"1861_at"	12.1159538610843
"200000_s_at"	282.419624600598
"200001_at"	192.842020572833
"200002_at"	1262.02037577325
"200003_s_at"	2010.82245239878
"200004_at"	598.378617709638
"200005_at"	307.858142970236
"200006_at"	347.520095432928
"200007_at"	744.598297208845
"200008_s_at"	223.874365676619
"200009_at"	525.827044430734
"200010_at"	1342.43667284668
"200011_s_at"	138.636381866606
"200012_x_at"	1621.71100853443
"200013_at"	1230.88965379439
"200014_s_at"	329.526019448812
"200015_s_at"	195.383967936283
"200016_x_at"	2093.02944575265
"200017_at"	1115.22507483659
"200018_at"	2060.23025745855
"200019_s_at"	1064.94625213142
"200020_at"	194.423942560857
"200021_at"	1584.97821500825
"200022_at"	1494.88382382311
"200023_s_at"	967.664677254381
"200024_at"	648.997616847302
"200025_s_at"	1759.79199269972
"200026_at"	2554.79243539281
"200027_at"	248.536994654962
"200028_s_at"	265.129876930002
"200029_at"	1979.18031168884
"200030_s_at"	391.722964304102
"200031_s_at"	3079.22241110739
"200032_s_at"	2666.34060757126
"200033_at"	1310.33612966455
"200034_s_at"	1228.73605608743
"200035_at"	81.1334845219098
"200036_s_at"	808.230354253924
"200037_s_at"	337.834677068248
"200038_s_at"	1935.23935819107
"200039_s_at"	192.42973464376
"200040_at"	287.597507140204
"200041_s_at"	574.618619926464
"200042_at"	136.53522318272
"200043_at"	743.662840952113
"200044_at"	267.79955157081
"200045_at"	196.637760957535
"200046_at"	124.087188838475
"200047_s_at"	287.698179700196
"200048_s_at"	338.354276023289
"200049_at"	91.5989862832362
"200050_at"	170.629858883054
"200051_at"	54.2372643362861
"200052_s_at"	220.077479438317
"200053_at"	166.04171079571
"200054_at"	33.486308547373
"200055_at"	139.28622367662
"200056_s_at"	66.1106141069414
"200057_s_at"	1057.93095652794
"200058_s_at"	276.511717251804
"200059_s_at"	1240.92173383072
"200060_s_at"	278.75913018324
"200061_s_at"	2226.16444587872
"200062_s_at"	2581.63684920059
"200063_s_at"	988.028374985639
"200064_at"	1159.22904169291
"200065_s_at"	203.352195681033
"200066_at"	113.218017028245
"200067_x_at"	219.088202400196
"200068_s_at"	370.138313147652
"200069_at"	70.2257937312558
"200070_at"	65.0944222163792
"200071_at"	84.113798993044
"200072_s_at"	449.587329612925
"200073_s_at"	446.678240372172
"200074_s_at"	669.943219704385
"200075_s_at"	51.6069802768448
"200076_s_at"	87.0248583390334
"200077_s_at"	790.595788531803
"200078_s_at"	146.00392127794
"200079_s_at"	205.763284295477
"200080_s_at"	957.335890351913
"200081_s_at"	1872.24180005009
"200082_s_at"	1410.79789580917
"200083_at"	256.5028420839
"200084_at"	267.415295722429
"200085_s_at"	241.501195525719
"200086_s_at"	192.262878881639
"200087_s_at"	319.948169005116
"200088_x_at"	1792.81665737309
"200089_s_at"	1011.25652667183
"200090_at"	235.028659834707
"200091_s_at"	962.388101994479
"200092_s_at"	1564.98573887829
"200093_s_at"	237.786877622773
"200094_s_at"	317.094886029098
"200095_x_at"	3086.81266468741
"200096_s_at"	189.429286851678
"200097_s_at"	471.643248587857
"200098_s_at"	162.547884417017
"200099_s_at"	2927.73527215046
"200593_s_at"	208.934705397164
"200594_x_at"	507.068229029131
"200595_s_at"	153.234573921401
"200596_s_at"	56.1263658640491
"200597_at"	64.7355201997167
"200598_s_at"	76.8667075794734
"200599_s_at"	281.938552841962
"200600_at"	760.424362359521
"200601_at"	65.7711848894404
"200602_at"	44.1734577524024
"200603_at"	336.096575943989
"200604_s_at"	85.2008048618688
"200605_s_at"	312.454208240493
"200606_at"	12.9988577272928
"200607_s_at"	154.872829371047
"200608_s_at"	183.368512071759
"200609_s_at"	270.328196293475
"200610_s_at"	552.904957805382
"200611_s_at"	240.871988339705
"200612_s_at"	41.8665649984413
"200613_at"	56.4788149914273
"200614_at"	592.725794094639
"200615_s_at"	49.753859530387
"200616_s_at"	4.22971118845962
"200617_at"	95.9301171600576
"200618_at"	234.601110730467
"200619_at"	95.0187982973192
"200620_at"	214.842659520919
"200621_at"	48.2803377876457
"200622_x_at"	72.1620481350355
"200623_s_at"	194.831676852838
"200624_s_at"	416.59119532843
"200625_s_at"	248.256642710617
"200626_s_at"	398.267724952667
"200627_at"	484.270274294772
"200628_s_at"	26.5010647706158
"200629_at"	42.0603552417447
"200630_x_at"	291.627722233006
"200631_s_at"	716.913412950195
"200632_s_at"	86.3455365801396
"200633_at"	2335.08467295532
"200634_at"	770.214614328358
"200635_s_at"	3.9842430603489
"200636_s_at"	3.81112700968855
"200637_s_at"	2.4221078710509
"200638_s_at"	455.644949337014
"200639_s_at"	330.719214645429
"200640_at"	671.858512187863
"200641_s_at"	308.857709499395
"200642_at"	771.7857385401
"200643_at"	6.87393651710522
"200644_at"	325.813159050191
"200645_at"	565.22362995197
"200646_s_at"	5.2098777534897
"200647_x_at"	202.995405134774
"200648_s_at"	0.938085750345216
"200649_at"	34.7010467492254
"200650_s_at"	385.558272332183
"200651_at"	1200.28410277318
"200652_at"	129.183702476589
"200653_s_at"	329.723215725701
"200654_at"	278.99050071711
"200655_s_at"	364.381001937914
"200656_s_at"	31.6212251701362
"200657_at"	856.252502945008
"200658_s_at"	153.600884329091
"200659_s_at"	156.275636869697
"200660_at"	1.71423038676049
"200661_at"	28.4728129752882
"200662_s_at"	223.526662528861
"200663_at"	143.219904607059
"200664_s_at"	22.0125734592447
"200665_s_at"	68.4382410739759
"200666_s_at"	96.2112937870323
"200667_at"	229.070653118216
"200668_s_at"	533.149650213619
"200669_s_at"	299.965423451866
"200670_at"	664.231565072553
"200671_s_at"	1.53413666356123
"200672_x_at"	45.7031991153262
"200673_at"	306.918464362919
"200674_s_at"	2495.29604747877
"200675_at"	342.617158923238
"200676_s_at"	41.0370915747514
"200677_at"	315.401175725539
"200678_x_at"	78.6157621457329
"200679_x_at"	224.467953418295
"200680_x_at"	787.399695309882
"200681_at"	262.859347029966
"200682_s_at"	166.78340182619
"200683_s_at"	57.3635100950356
"200684_s_at"	43.2451552584346
"200685_at"	23.8156769845686
"200686_s_at"	210.19888061278
"200687_s_at"	54.9347995497471
"200688_at"	31.5288085702235
"200689_x_at"	1296.80720756283
"200690_at"	32.3532560951838
"200691_s_at"	130.363248605047
"200692_s_at"	135.811094288071
"200693_at"	650.159959641887
"200694_s_at"	216.422188424699
"200695_at"	55.0208712694789
"200696_s_at"	435.282211095223
"200697_at"	75.7447893439242
"200698_at"	39.746296492594
"200699_at"	38.837386631371
"200700_s_at"	107.733225535494
"200701_at"	193.179804431107
"200702_s_at"	1.84005818893052
"200703_at"	125.563921073962
"200704_at"	70.0732665673297
"200705_s_at"	789.021074075669
"200706_s_at"	51.3811404590542
"200707_at"	26.4217393289241
"200708_at"	96.4962102543441
"200709_at"	319.089850668147
"200710_at"	121.112548840195
"200711_s_at"	127.685785251438
"200712_s_at"	59.7942010946205
"200713_s_at"	335.318261014506
"200714_x_at"	210.527820000689
"200715_x_at"	850.777064258363
"200716_x_at"	2910.65012641529
"200717_x_at"	2433.60481386185
"200718_s_at"	611.766301020024
"200719_at"	36.6746884327755
"200720_s_at"	46.2633889479565
"200721_s_at"	66.4205171181621
"200722_s_at"	133.842659194208
"200723_s_at"	282.910926823152
"200724_at"	7.92099370643896
"200725_x_at"	2221.53983949056
"200726_at"	237.176250863631
"200727_s_at"	36.3966826838106
"200728_at"	556.104496968299
"200729_s_at"	282.847623371965
"200730_s_at"	49.8311689580213
"200731_s_at"	133.601755605956
"200732_s_at"	156.111385068572
"200733_s_at"	52.3305144434475
"200734_s_at"	85.5882925896259
"200735_x_at"	1254.6721961887
"200736_s_at"	253.41679428916
"200737_at"	232.774237064375
"200738_s_at"	651.09152880192
"200739_s_at"	131.332742436244
"200740_s_at"	525.852323101977
"200741_s_at"	2715.11917712321
"200742_s_at"	133.432650359616
"200743_s_at"	201.979543385158
"200744_s_at"	85.3725517455017
"200745_s_at"	136.979215452557
"200746_s_at"	337.866376076827
"200747_s_at"	51.3290585046712
"200748_s_at"	387.515067903526
"200749_at"	49.4045938026015
"200750_s_at"	374.017142602292
"200751_s_at"	106.992622741639
"200752_s_at"	21.9631441240294
"200753_x_at"	123.990716920343
"200754_x_at"	1007.05015770877
"200755_s_at"	15.2573885474059
"200756_x_at"	32.940406484858
"200757_s_at"	55.6031954254302
"200758_s_at"	36.3910956189891
"200759_x_at"	176.521586835383
"200760_s_at"	125.365353550318
"200761_s_at"	166.374957993722
